Property State,Property County,Property City,Property Zip,Originating Mortgagee Sponsor Originator,Originating Mortgagee Number,Sponsor Name,Sponsor_Number,Sponsor Originator,Current Servicer ID,Previous Servicer,Hecm Type,Rate Type,Interest Rate,Initial Principal Limit,Maximum Claim Amount,Endorsement Year,Endorsement Month
PA,BUCKS,NEWPORTVILLE,19056,"ENNKAR, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"ENNKAR, INC.",3027509990,3027510460,Hecm for Refinance,Adjustable,2.08,152905,265000,2021,11
PA,BUCKS,NEWTOWN,18940,"ALL REVERSE MORTGAGE, INC.",26031,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm Traditional,Fixed,3.18,166160,310000,2021,11
PA,BUCKS,WARMINSTER,18974,"ENNKAR, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"ENNKAR, INC.",3027509990,3027510460,Hecm Traditional,Adjustable,1.85,202290,330000,2021,11
PA,BUCKS,WARMINSTER,18974,ADVISORS MORTGAGE GROUP LLC,15483,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,1548300944,Hecm Traditional,Fixed,3.31,187920,348000,2021,11
PA,BUTLER,BUTLER,16001,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.01,74400,150000,2021,11
PA,CARBON,KUNKLETOWN,18058,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",1142500001,2154800002,Hecm for Refinance,Adjustable,2.715,208640,320000,2021,11
PA,CHESTER,DOWNINGTOWN,19335,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Purchase,Adjustable,1.76,345352.63,574630,2021,11
PA,CHESTER,OXFORD,19363,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.26,202852,332000,2021,11
PA,CHESTER,OXFORD,19363,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000005,Hecm Traditional,Adjustable,2.09,198100,350000,2021,11
PA,CHESTER,PHOENIXVILLE,19460,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.87,139750,215000,2021,11
PA,CRAWFORD,CONNEAUT LAKE,16316,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.35,90592,149000,2021,11
PA,DAUPHIN,HARRISBURG,17112,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",1142500001,2154800002,Hecm Traditional,Adjustable,2.61,282150,550000,2021,11
PA,DELAWARE,DREXEL HILL,19026,MIDWEST LOAN SOLUTIONS INC,75451,Not Available,Not Available,Not Available,3027509990,7545100005,Hecm for Refinance,Adjustable,2.465,204750,375000,2021,11
PA,DELAWARE,LANSDOWNE,19050,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.16,141500,250000,2021,11
PA,DELAWARE,MEDIA,19063,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118001081,Hecm for Refinance,Adjustable,1.93,260130,390000,2021,11
PA,DELAWARE,PROSPECT PARK,19076,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.72,173250,275000,2021,11
PA,DELAWARE,YEADON,19050,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.55,119800,200000,2021,11
PA,ERIE,ERIE,16508,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm Traditional,Fixed,3.68,57165,111000,2021,11
PA,FAYETTE,MARKLEYSBURG,15459,FEDERATED MORTGAGE CORP.,Not Available,LONGBRIDGE FINANCIAL LLC,31169,FEDERATED MORTGAGE CORP.,1142500001,3116900000,Hecm Traditional,Adjustable,1.83,272288,508000,2021,11
PA,FRANKLIN,CHAMBERSBURG,17201,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",2124900009,2154800002,Hecm for Refinance,Adjustable,2.765,80030,151000,2021,11
PA,FRANKLIN,GREENCASTLE,17225,BROKER SOLUTIONS INC,21221,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,2.07,313600,560000,2021,11
PA,LACKAWANNA,SCRANTON,18505,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,3121500003,Hecm Traditional,Adjustable,3.36,73315,155000,2021,11
PA,LACKAWANNA,SCRANTON,18510,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510497,Hecm Traditional,Adjustable,1.985,95526,174000,2021,11
PA,LANCASTER,LANCASTER,17601,OPEN MORTGAGE LLC,21548,Not Available,Not Available,Not Available,1142500001,2154800002,Hecm for Refinance,Adjustable,1.985,198555,305000,2021,11
PA,LANCASTER,LITITZ,17543,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.91,106190,205000,2021,11
PA,LANCASTER,MANHEIM,17545,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",1142500001,2154800002,Hecm for Refinance,Adjustable,2.735,138483,223000,2021,11
PA,LAWRENCE,EDINBURG,16116,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm Traditional,Adjustable,2.85,118300,175000,2021,11
PA,LEBANON,NEWMANSTOWN,17073,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000188,Hecm for Purchase,Fixed,3.31,104160,155000,2021,11
PA,LEHIGH,ALBURTIS,18011,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,1.67,179816,266000,2021,11
PA,LUZERNE,HUNLOCK CREEK,18621,"KEY HOME LENDING, LLC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"KEY HOME LENDING, LLC",1142500001,3116900000,Hecm Traditional,Adjustable,3.08,105228,222000,2021,11
PA,MONTGOMERY,EAST NORRITON,19401,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.79,182410,290000,2021,11
PA,MONTGOMERY,HATBORO,19040,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510460,Hecm Traditional,Adjustable,1.84,201210,353000,2021,11
PA,MONTGOMERY,LANSDALE,19446,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,1.85,156676,262000,2021,11
PA,MONTGOMERY,LANSDALE,19446,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510497,Hecm Traditional,Adjustable,1.86,490100,725000,2021,11
PA,MONTGOMERY,MEADOWBROOK,19046,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118001081,Hecm for Refinance,Fixed,3.18,269815,455000,2021,11
PA,MONTGOMERY,POTTSTOWN,19464,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,1142500001,Hecm Traditional,Adjustable,3.08,115690,230000,2021,11
PA,NORTHAMPTON,BATH,18014,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118001081,Hecm Traditional,Adjustable,2.265,162225,225000,2021,11
PA,NORTHAMPTON,BETHLEHEM,18015,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118001081,Hecm Traditional,Adjustable,2.11,309750,413000,2021,11
PA,NORTHAMPTON,EASTON,18040,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510497,Hecm Traditional,Adjustable,1.985,183750,245000,2021,11
PA,NORTHAMPTON,EASTON,18042,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm Traditional,Adjustable,2.77,86760,180000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19114,"SOUTH RIVER MORTGAGE, LLC",Not Available,AMERICAN ADVISORS GROUP,22823,"SOUTH RIVER MORTGAGE, LLC",1142500001,2282300018,Hecm for Refinance,Adjustable,2.695,159265,265000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19145,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.7,201400,380000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19147,ACRE MORTGAGE & FINANCIAL INC,22942,PHH MORTGAGE CORPORATION,30275,Not Available,3027509990,2294200003,Hecm Traditional,Adjustable,3.09,370800,515000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19147,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510497,Hecm for Refinance,Adjustable,1.59,269660,485000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19148,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.77,125760,240000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19150,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.76,105265,185000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19151,JET DIRECT FUNDING CORP,26483,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,1.695,114244,169000,2021,11
PA,PHILADELPHIA,PHILADELPHIA,19153,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",1142500001,2154800002,Hecm for Refinance,Adjustable,2.735,136750,250000,2021,11
PA,PIKE,DINGMANS FERRY,18328,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.64,226050,330000,2021,11
PA,PIKE,HAWLEY,18428,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,2.925,148500,198000,2021,11
PA,PIKE,MILFORD,18337,ADVISORS MORTGAGE GROUP LLC,15483,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.82,154280,290000,2021,11
PA,VENANGO,OIL CITY,16301,OPEN MORTGAGE LLC,21548,Not Available,Not Available,Not Available,1142500001,2154800002,Hecm Traditional,Adjustable,1.965,25286,47000,2021,11
PA,WASHINGTON,SOUTH PARK,15129,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.77,70905,145000,2021,11
PA,WESTMORELAND,BLAIRSVILLE,15717,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.22,116500,250000,2021,11
PA,WESTMORELAND,TRAFFORD,15085,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.89,50700,100000,2021,11
PA,YORK,NEW CUMBERLAND,17070,PRIMARY RESIDENTIAL MORTGAGE INC,12617,AMERICAN ADVISORS GROUP,22823,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.485,148485,285000,2021,11
PA,YORK,YORK,17402,"ENNKAR, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"ENNKAR, INC.",3027509990,3027510460,Hecm for Refinance,Adjustable,2.81,121095,207000,2021,11
PR,GUAYNABO,SAN JUAN,969,SUN WEST MORTGAGE CO INC,64438,Not Available,Not Available,Not Available,6443809990,6443800492,Hecm Traditional,Adjustable,2.09,154070,217000,2021,11
PR,PONCE,PONCE,728,MONEY HOUSE INC,11259,Not Available,Not Available,Not Available,1125900008,0,Hecm Traditional,Adjustable,2.09,43409,83000,2021,11
RI,NEWPORT,NEWPORT,2840,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000381,Hecm Traditional,Adjustable,1.81,366800,700000,2021,11
RI,NEWPORT,TIVERTON,2878,EAST COAST CAPITAL CORP,Not Available,LONGBRIDGE FINANCIAL LLC,31169,EAST COAST CAPITAL CORP,1142500001,3116900000,Hecm Traditional,Adjustable,2.33,168020,310000,2021,11
RI,PROVIDENCE,CUMBERLAND,2864,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.28,208310,370000,2021,11
RI,PROVIDENCE,NORTH SMITHFIELD,2896,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.72,186660,340000,2021,11
SC,AIKEN,AIKEN,29803,"FRONTLINE CAPITAL MORTGAGE, INC.",Not Available,FINANCE OF AMERICA REVERSE LLC,21249,"FRONTLINE CAPITAL MORTGAGE, INC.",1142500001,2124900009,Hecm Traditional,Adjustable,2.57,93450,175000,2021,11
SC,AIKEN,AIKEN,29803,MAGNOLIA BANK,16449,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,2.162,178760,328000,2021,11
SC,ANDERSON,ANDERSON,29621,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.54,123600,240000,2021,11
SC,BEAUFORT,BEAUFORT,29907,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm for Refinance,Adjustable,2.465,153330,285000,2021,11
SC,BEAUFORT,BLUFFTON,29909,"ALL REVERSE MORTGAGE, INC.",26031,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,1.705,270900,450000,2021,11
SC,BEAUFORT,BLUFFTON,29909,MID AMERICA MORTGAGE INC.,38132,Not Available,Not Available,Not Available,3027509990,0,Hecm for Purchase,Fixed,3.06,185640,312000,2021,11
SC,BEAUFORT,BLUFFTON,29909,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm Traditional,Adjustable,3.36,193655,385000,2021,11
SC,BEAUFORT,BLUFFTON,29909,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000285,Hecm for Refinance,Adjustable,1.79,354250,545000,2021,11
SC,CHARLESTON,CHARLESTON,29407,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.27,223745,365000,2021,11
SC,CHARLESTON,CHARLESTON,29412,"HOMEGROWN FINANCIAL, LLC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"HOMEGROWN FINANCIAL, LLC",1142500001,3116900000,Hecm Traditional,Adjustable,2.33,596250,795000,2021,11
SC,CHARLESTON,CHARLESTON,29412,MAGNOLIA BANK,16449,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,1644909999,Hecm for Refinance,Adjustable,1.86,364160,640000,2021,11
SC,CHARLESTON,MOUNT PLEASANT,29464,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Fixed,3.18,351360,610000,2021,11
SC,CHARLESTON,MOUNT PLEASANT,29466,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm for Purchase,Adjustable,2.39,244200,440000,2021,11
SC,CHARLESTON,MOUNT PLEASANT,29466,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm for Purchase,Fixed,3.56,245265,415000,2021,11
SC,DORCHESTER,SUMMERVILLE,29483,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,79507,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.07,336300,590000,2021,11
SC,EDGEFIELD,NORTH AUGUSTA,29860,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Purchase,Adjustable,2.4,125480.92,312920,2021,11
SC,GEORGETOWN,PAWLEYS ISLAND,29585,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm Traditional,Fixed,3.56,484620,820000,2021,11
SC,GREENVILLE,FOUNTAIN INN,29644,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,1.83,154550,275000,2021,11
SC,GREENVILLE,GREENVILLE,29611,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,2.485,249981,404500,2021,11
SC,GREENVILLE,GREENVILLE,29615,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.53,235940,502000,2021,11
SC,GREENVILLE,GREENVILLE,29617,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,1.91,204085,343000,2021,11
SC,GREENVILLE,GREER,29650,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm for Purchase,Adjustable,1.96,139974,246000,2021,11
SC,GREENVILLE,MAULDIN,29662,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.51,124500,250000,2021,11
SC,GREENVILLE,MAULDIN,29662,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510483,Hecm for Refinance,Adjustable,1.59,148230,270000,2021,11
SC,GREENVILLE,SIMPSONVILLE,29681,MYRTLE BEACH MORTGAGE SOLUTIONS LLC,Not Available,LONGBRIDGE FINANCIAL LLC,31169,MYRTLE BEACH MORTGAGE SOLUTIONS LLC,1142500001,3116900000,Hecm for Purchase,Fixed,3.31,224314.86,396316,2021,11
SC,GREENWOOD,BRADLEY,29819,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm Traditional,Adjustable,2.84,82940,145000,2021,11
SC,HORRY,CONWAY,29526,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm for Purchase,Adjustable,2.17,123078,219000,2021,11
SC,HORRY,CONWAY,29527,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.05,106176,192000,2021,11
SC,HORRY,LONGS,29568,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.39,109470,205000,2021,11
SC,HORRY,MYRTLE BEACH,29572,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,1.88,321485,565000,2021,11
SC,HORRY,MYRTLE BEACH,29577,"ATLANTIC COAST MORTGAGE GROUP, INC",Not Available,MIDWEST LOAN SOLUTIONS INC,75451,"ATLANTIC COAST MORTGAGE GROUP, INC",1142500001,7545100005,Hecm for Refinance,Adjustable,2.36,230892,426000,2021,11
SC,HORRY,MYRTLE BEACH,29579,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm Traditional,Adjustable,1.94,214396,434000,2021,11
SC,HORRY,MYRTLE BEACH,29588,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.67,156236,278000,2021,11
SC,HORRY,NORTH MYRTLE BCH,29582,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm for Purchase,Adjustable,2.34,248140.9,436100,2021,11
SC,LANCASTER,INDIAN LAND,29707,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000142,Hecm for Refinance,Fixed,3.18,196305,345000,2021,11
SC,LEXINGTON,CHAPIN,29036,"HOMEGROWN FINANCIAL, LLC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"HOMEGROWN FINANCIAL, LLC",1142500001,3116900000,Hecm for Refinance,Adjustable,1.58,323150,575000,2021,11
SC,LEXINGTON,GILBERT,29054,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.1,211176,419000,2021,11
SC,PICKENS,EASLEY,29640,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.55,72800,140000,2021,11
SC,RICHLAND,CHAPIN,29036,"PRIMARY RESIDENTIAL MORTGAGE, INC.",Not Available,AMERICAN ADVISORS GROUP,22823,"PRIMARY RESIDENTIAL MORTGAGE, INC.",1142500001,2282300018,Hecm Traditional,Adjustable,2.58,131490,270000,2021,11
SC,RICHLAND,COLUMBIA,29205,NORTHPOINTE BANK,28708,PHH MORTGAGE CORPORATION,30275,Not Available,3027509990,2870800009,Hecm Traditional,Adjustable,1.515,458250,705000,2021,11
SC,SPARTANBURG,SPARTANBURG,29307,PARAMOUNT RESIDENTIAL MORTGAGE GROUP INC,22944,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm Traditional,Adjustable,2.08,76000,152000,2021,11
SC,YORK,CLOVER,29710,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000142,Hecm Traditional,Adjustable,2.09,211200,400000,2021,11
SC,YORK,ROCK HILL,29730,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,2.14,56000,100000,2021,11
SC,YORK,TEGA CAY,29708,"HOMETOWN LENDERS, INC",21502,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,2150200966,Hecm for Purchase,Fixed,3.81,231844.14,458190,2021,11
SC,YORK,TEGA CAY,29708,"HOMETOWN LENDERS, INC",21502,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,1142500001,2150200966,Hecm for Purchase,Fixed,3.68,222346.1,431740,2021,11
SD,MINNEHAHA,SIOUX FALLS,57105,OPEN MORTGAGE LLC,21548,Not Available,Not Available,Not Available,3027509990,2154800002,Hecm Traditional,Adjustable,2.485,259695,435000,2021,11
SD,MINNEHAHA,SIOUX FALLS,57106,THE FEDERAL SAVINGS BANK,31074,Not Available,Not Available,Not Available,3027509990,3107400004,Hecm for Refinance,Fixed,3.31,283710,490000,2021,11
SD,MINNEHAHA,SIOUX FALLS,57107,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,79507,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Purchase,Adjustable,2.195,124550,265000,2021,11
SD,PENNINGTON,RAPID CITY,57701,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.01,95782,166000,2021,11
TN,ANDERSON,CLINTON,37716,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.03,105690,195000,2021,11
TN,BEDFORD,SHELBYVILLE,37160,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,1.965,172578,294000,2021,11
